SerialNumber,EpochTime,Latitude,Longitude,APName,RSSI,Frequency,
9650,1601108380336,26.5268306,128.02799974,AP002,-83, 2427,
9650,1601108380336,26.5268306,128.02799974,AP005,-89, 2422,
9651,1601108381322,26.52683044,128.02799568,AP004,-64, 2412,
9651,1601108381322,26.52683044,128.02799568,AP001,-72, 2462,
9651,1601108381322,26.52683044,128.02799568,AP002,-82, 2427,
9651,1601108381322,26.52683044,128.02799568,AP005,-88, 2422,
9652,1601108382294,26.52683085,128.02799341,AP004,-64, 2412,
9652,1601108382294,26.52683085,128.02799341,AP001,-72, 2462,
9652,1601108382294,26.52683085,128.02799341,AP002,-82, 2427,
9652,1601108382294,26.52683085,128.02799341,AP005,-88, 2422,
9653,1601108383330,26.52683074,128.02799156,AP004,-64, 2412,
9653,1601108383330,26.52683074,128.02799156,AP001,-72, 2462,
9653,1601108383330,26.52683074,128.02799156,AP003,-78, 2432,
9653,1601108383330,26.52683074,128.02799156,AP002,-83, 2427,
9653,1601108383330,26.52683074,128.02799156,AP005,-89, 2422,
9654,1601108384291,26.52683063,128.02798797,AP004,-64, 2412,
9654,1601108384291,26.52683063,128.02798797,AP001,-72, 2462,
9654,1601108384291,26.52683063,128.02798797,AP003,-78, 2432,
9654,1601108384291,26.52683063,128.02798797,AP002,-83, 2427,
9654,1601108384291,26.52683063,128.02798797,AP005,-89, 2422,
9655,1601108385327,26.52683073,128.02798411,AP004,-62, 2412,
9655,1601108385327,26.52683073,128.02798411,AP001,-73, 2462,
9655,1601108385327,26.52683073,128.02798411,AP003,-76, 2432,
9655,1601108385327,26.52683073,128.02798411,AP002,-84, 2427,
9655,1601108385327,26.52683073,128.02798411,AP005,-88, 2422,
9655,1601108385327,26.52683073,128.02798411,AP005,-91, 2412,
9656,1601108386305,26.52683148,128.02798079,AP004,-62, 2412,
9656,1601108386305,26.52683148,128.02798079,AP001,-73, 2462,
9656,1601108386305,26.52683148,128.02798079,AP003,-76, 2432,
9656,1601108386305,26.52683148,128.02798079,AP002,-84, 2427,
9656,1601108386305,26.52683148,128.02798079,AP005,-88, 2422,
9656,1601108386305,26.52683148,128.02798079,AP005,-91, 2412,
9657,1601108387327,26.52683185,128.0279787,AP004,-61, 2412,
9657,1601108387327,26.52683185,128.0279787,AP001,-72, 2462,
9657,1601108387327,26.52683185,128.0279787,AP002,-82, 2427,
9657,1601108387327,26.52683185,128.0279787,AP003,-82, 2432,
9658,1601108388295,26.52683167,128.02797661,AP004,-61, 2412,
9658,1601108388295,26.52683167,128.02797661,AP001,-72, 2462,
9658,1601108388295,26.52683167,128.02797661,AP002,-82, 2427,
9658,1601108388295,26.52683167,128.02797661,AP003,-82, 2432,
9659,1601108389343,26.52683162,128.02797377,AP004,-62, 2412,
9659,1601108389343,26.52683162,128.02797377,AP001,-77, 2462,
9659,1601108389343,26.52683162,128.02797377,AP003,-79, 2432,
9659,1601108389343,26.52683162,128.02797377,AP002,-83, 2427,
9659,1601108389343,26.52683162,128.02797377,AP005,-88, 2422,
9659,1601108389343,26.52683162,128.02797377,AP005,-88, 2412,
9660,1601108390300,26.5268315,128.02797146,AP004,-62, 2412,
9660,1601108390300,26.5268315,128.02797146,AP001,-77, 2462,
9660,1601108390300,26.5268315,128.02797146,AP003,-79, 2432,
9660,1601108390300,26.5268315,128.02797146,AP002,-83, 2427,
9660,1601108390300,26.5268315,128.02797146,AP005,-88, 2422,
9660,1601108390300,26.5268315,128.02797146,AP005,-88, 2412,
9661,1601108391298,26.52683207,128.0279691,AP004,-61, 2412,
9661,1601108391298,26.52683207,128.0279691,AP001,-73, 2462,
9661,1601108391298,26.52683207,128.0279691,AP003,-80, 2432,
9661,1601108391298,26.52683207,128.0279691,AP002,-81, 2427,
9661,1601108391298,26.52683207,128.0279691,AP005,-88, 2422,
9661,1601108391298,26.52683207,128.0279691,AP005,-88, 2412,
9662,1601108392294,26.52683225,128.02796721,AP004,-61, 2412,
9662,1601108392294,26.52683225,128.02796721,AP001,-73, 2462,
9662,1601108392294,26.52683225,128.02796721,AP003,-80, 2432,
9662,1601108392294,26.52683225,128.02796721,AP002,-81, 2427,
9662,1601108392294,26.52683225,128.02796721,AP005,-88, 2422,
9662,1601108392294,26.52683225,128.02796721,AP005,-88, 2412,
9663,1601108393284,26.52683216,128.027965,AP004,-66, 2412,
9663,1601108393284,26.52683216,128.027965,AP001,-71, 2462,
9663,1601108393284,26.52683216,128.027965,AP003,-79, 2432,
9663,1601108393284,26.52683216,128.027965,AP002,-81, 2427,
9663,1601108393284,26.52683216,128.027965,AP005,-89, 2422,
9663,1601108393284,26.52683216,128.027965,AP005,-91, 2412,
9664,1601108394294,26.52683237,128.02796254,AP004,-66, 2412,
9664,1601108394294,26.52683237,128.02796254,AP001,-71, 2462,
9664,1601108394294,26.52683237,128.02796254,AP003,-79, 2432,
9664,1601108394294,26.52683237,128.02796254,AP002,-81, 2427,
9664,1601108394294,26.52683237,128.02796254,AP005,-89, 2422,
9664,1601108394294,26.52683237,128.02796254,AP005,-91, 2412,
9665,1601108395343,26.52683328,128.02795972,AP004,-67, 2412,
9665,1601108395343,26.52683328,128.02795972,AP001,-71, 2462,
9665,1601108395343,26.52683328,128.02795972,AP003,-78, 2432,
9665,1601108395343,26.52683328,128.02795972,AP002,-81, 2427,
9665,1601108395343,26.52683328,128.02795972,AP005,-87, 2422,
9666,1601108396300,26.52683396,128.02795596,AP004,-67, 2412,
9666,1601108396300,26.52683396,128.02795596,AP001,-71, 2462,
9666,1601108396300,26.52683396,128.02795596,AP003,-78, 2432,
9666,1601108396300,26.52683396,128.02795596,AP002,-81, 2427,
9666,1601108396300,26.52683396,128.02795596,AP005,-87, 2422,
9667,1601108397303,26.52683424,128.02795213,AP004,-61, 2412,
9667,1601108397303,26.52683424,128.02795213,AP001,-74, 2462,
9667,1601108397303,26.52683424,128.02795213,AP003,-80, 2432,
9667,1601108397303,26.52683424,128.02795213,AP002,-81, 2427,
9667,1601108397303,26.52683424,128.02795213,AP005,-87, 2422,
9668,1601108398295,26.52683449,128.02794816,AP004,-61, 2412,
9668,1601108398295,26.52683449,128.02794816,AP001,-74, 2462,
9668,1601108398295,26.52683449,128.02794816,AP003,-80, 2432,
9668,1601108398295,26.52683449,128.02794816,AP002,-81, 2427,
9668,1601108398295,26.52683449,128.02794816,AP005,-87, 2422,
9669,1601108399295,26.5268342,128.0279446,AP004,-65, 2412,
9669,1601108399295,26.5268342,128.0279446,AP001,-72, 2462,
9669,1601108399295,26.5268342,128.0279446,AP002,-81, 2427,
9669,1601108399295,26.5268342,128.0279446,AP003,-82, 2432,
9669,1601108399295,26.5268342,128.0279446,AP005,-88, 2422,
9670,1601108400298,26.5268339,128.02794151,AP004,-65, 2412,
9670,1601108400298,26.5268339,128.02794151,AP001,-72, 2462,
9670,1601108400298,26.5268339,128.02794151,AP002,-81, 2427,
9670,1601108400298,26.5268339,128.02794151,AP003,-82, 2432,
9670,1601108400298,26.5268339,128.02794151,AP005,-88, 2422,
9671,1601108401343,26.52683411,128.02793806,AP004,-61, 2412,
9671,1601108401343,26.52683411,128.02793806,AP001,-73, 2462,
9671,1601108401343,26.52683411,128.02793806,AP002,-83, 2427,
9671,1601108401343,26.52683411,128.02793806,AP003,-85, 2432,
9671,1601108401343,26.52683411,128.02793806,AP005,-89, 2422,
9672,1601108402292,26.52683434,128.02793487,AP004,-61, 2412,
9672,1601108402292,26.52683434,128.02793487,AP001,-73, 2462,
9672,1601108402292,26.52683434,128.02793487,AP002,-83, 2427,
9672,1601108402292,26.52683434,128.02793487,AP003,-85, 2432,
9672,1601108402292,26.52683434,128.02793487,AP005,-89, 2422,
9673,1601108403333,26.5268349,128.02793242,AP004,-60, 2412,
9673,1601108403333,26.5268349,128.02793242,AP001,-71, 2462,
9673,1601108403333,26.5268349,128.02793242,AP002,-81, 2427,
9673,1601108403333,26.5268349,128.02793242,AP003,-83, 2432,
9674,1601108404291,26.52683544,128.02792838,AP004,-60, 2412,
9674,1601108404291,26.52683544,128.02792838,AP001,-71, 2462,
9674,1601108404291,26.52683544,128.02792838,AP002,-81, 2427,
9674,1601108404291,26.52683544,128.02792838,AP003,-83, 2432,
9675,1601108405321,26.52683603,128.02792426,AP004,-62, 2412,
9675,1601108405321,26.52683603,128.02792426,AP001,-74, 2462,
9675,1601108405321,26.52683603,128.02792426,AP002,-80, 2427,
9675,1601108405321,26.52683603,128.02792426,AP003,-82, 2432,
9675,1601108405321,26.52683603,128.02792426,AP005,-85, 2422,
9676,1601108406291,26.52683624,128.02792101,AP004,-62, 2412,
9676,1601108406291,26.52683624,128.02792101,AP001,-74, 2462,
9676,1601108406291,26.52683624,128.02792101,AP002,-80, 2427,
9676,1601108406291,26.52683624,128.02792101,AP003,-82, 2432,
9676,1601108406291,26.52683624,128.02792101,AP005,-85, 2422,
9677,1601108407286,26.52683619,128.02791718,AP004,-62, 2412,
9677,1601108407286,26.52683619,128.02791718,AP001,-74, 2462,
9677,1601108407286,26.52683619,128.02791718,AP002,-81, 2427,
9677,1601108407286,26.52683619,128.02791718,AP003,-83, 2432,
9677,1601108407286,26.52683619,128.02791718,AP005,-88, 2422,
9678,1601108408287,26.52683649,128.0279126,AP004,-62, 2412,
9678,1601108408287,26.52683649,128.0279126,AP001,-74, 2462,
9678,1601108408287,26.52683649,128.0279126,AP002,-81, 2427,
9678,1601108408287,26.52683649,128.0279126,AP003,-83, 2432,
9678,1601108408287,26.52683649,128.0279126,AP005,-88, 2422,
9679,1601108409294,26.5268371,128.02790841,AP004,-59, 2412,
9679,1601108409294,26.5268371,128.02790841,AP001,-75, 2462,
9679,1601108409294,26.5268371,128.02790841,AP002,-80, 2427,
9679,1601108409294,26.5268371,128.02790841,AP005,-86, 2422,
9680,1601108410289,26.5268369,128.0279054,AP004,-59, 2412,
9680,1601108410289,26.5268369,128.0279054,AP001,-75, 2462,
9680,1601108410289,26.5268369,128.0279054,AP002,-80, 2427,
9680,1601108410289,26.5268369,128.0279054,AP005,-86, 2422,
9681,1601108411286,26.52683739,128.0279032,AP004,-60, 2412,
9681,1601108411286,26.52683739,128.0279032,AP001,-72, 2462,
9681,1601108411286,26.52683739,128.0279032,AP002,-82, 2427,
9681,1601108411286,26.52683739,128.0279032,AP003,-84, 2432,
9681,1601108411286,26.52683739,128.0279032,AP005,-86, 2422,
9681,1601108411286,26.52683739,128.0279032,AP005,-90, 2412,
9682,1601108412302,26.5268379,128.02790059,AP004,-60, 2412,
9682,1601108412302,26.5268379,128.02790059,AP001,-72, 2462,
9682,1601108412302,26.5268379,128.02790059,AP002,-82, 2427,
9682,1601108412302,26.5268379,128.02790059,AP003,-84, 2432,
9682,1601108412302,26.5268379,128.02790059,AP005,-86, 2422,
9682,1601108412302,26.5268379,128.02790059,AP005,-90, 2412,
9683,1601108413342,26.52683801,128.02789787,AP004,-61, 2412,
9683,1601108413342,26.52683801,128.02789787,AP001,-73, 2462,
9683,1601108413342,26.52683801,128.02789787,AP002,-78, 2427,
9683,1601108413342,26.52683801,128.02789787,AP003,-84, 2432,
9683,1601108413342,26.52683801,128.02789787,AP005,-86, 2422,
9684,1601108414298,26.52683844,128.02789454,AP004,-61, 2412,
9684,1601108414298,26.52683844,128.02789454,AP001,-73, 2462,
9684,1601108414298,26.52683844,128.02789454,AP002,-78, 2427,
9684,1601108414298,26.52683844,128.02789454,AP003,-84, 2432,
9684,1601108414298,26.52683844,128.02789454,AP005,-86, 2422,
9685,1601108415328,26.52683805,128.02789073,AP004,-61, 2412,
9685,1601108415328,26.52683805,128.02789073,AP001,-74, 2462,
9685,1601108415328,26.52683805,128.02789073,AP002,-82, 2427,
9685,1601108415328,26.52683805,128.02789073,AP003,-85, 2432,
9685,1601108415328,26.52683805,128.02789073,AP005,-88, 2422,
9686,1601108416325,26.52683714,128.0278882,AP004,-61, 2412,
9686,1601108416325,26.52683714,128.0278882,AP001,-74, 2462,
9686,1601108416325,26.52683714,128.0278882,AP002,-82, 2427,
9686,1601108416325,26.52683714,128.0278882,AP003,-85, 2432,
9686,1601108416325,26.52683714,128.0278882,AP005,-88, 2422,
9687,1601108417292,26.52683604,128.02788621,AP004,-60, 2412,
9687,1601108417292,26.52683604,128.02788621,AP001,-75, 2462,
9687,1601108417292,26.52683604,128.02788621,AP002,-82, 2427,
9687,1601108417292,26.52683604,128.02788621,AP003,-86, 2432,
9687,1601108417292,26.52683604,128.02788621,AP005,-86, 2422,
9688,1601108418308,26.52683565,128.02788335,AP004,-60, 2412,
9688,1601108418308,26.52683565,128.02788335,AP001,-75, 2462,
9688,1601108418308,26.52683565,128.02788335,AP002,-82, 2427,
9688,1601108418308,26.52683565,128.02788335,AP003,-86, 2432,
9688,1601108418308,26.52683565,128.02788335,AP005,-86, 2422,
9689,1601108419337,26.52683573,128.02787965,AP004,-61, 2412,
9689,1601108419337,26.52683573,128.02787965,AP001,-74, 2462,
9689,1601108419337,26.52683573,128.02787965,AP002,-82, 2427,
9689,1601108419337,26.52683573,128.02787965,AP005,-86, 2422,
9690,1601108420284,26.52683556,128.0278758,AP004,-61, 2412,
9690,1601108420284,26.52683556,128.0278758,AP001,-74, 2462,
9690,1601108420284,26.52683556,128.0278758,AP002,-82, 2427,
9690,1601108420284,26.52683556,128.0278758,AP005,-86, 2422,
9691,1601108421283,26.52683549,128.02787264,AP004,-59, 2412,
9691,1601108421283,26.52683549,128.02787264,AP001,-74, 2462,
9691,1601108421283,26.52683549,128.02787264,AP002,-82, 2427,
9691,1601108421283,26.52683549,128.02787264,AP003,-85, 2432,
9691,1601108421283,26.52683549,128.02787264,AP005,-87, 2422,
9692,1601108422295,26.52683596,128.02786992,AP004,-59, 2412,
9692,1601108422295,26.52683596,128.02786992,AP001,-74, 2462,
9692,1601108422295,26.52683596,128.02786992,AP002,-82, 2427,
9692,1601108422295,26.52683596,128.02786992,AP003,-85, 2432,
9692,1601108422295,26.52683596,128.02786992,AP005,-87, 2422,
9693,1601108423286,26.52683703,128.02786605,AP004,-61, 2412,
9693,1601108423286,26.52683703,128.02786605,AP001,-74, 2462,
9693,1601108423286,26.52683703,128.02786605,AP003,-75, 2432,
9693,1601108423286,26.52683703,128.02786605,AP002,-85, 2427,
9693,1601108423286,26.52683703,128.02786605,AP005,-87, 2422,
9694,1601108424299,26.52683718,128.02786233,AP004,-61, 2412,
9694,1601108424299,26.52683718,128.02786233,AP001,-74, 2462,
9694,1601108424299,26.52683718,128.02786233,AP003,-75, 2432,
9694,1601108424299,26.52683718,128.02786233,AP002,-85, 2427,
9694,1601108424299,26.52683718,128.02786233,AP005,-87, 2422,
9695,1601108425302,26.52683717,128.02786081,AP004,-61, 2412,
9695,1601108425302,26.52683717,128.02786081,AP001,-75, 2462,
9695,1601108425302,26.52683717,128.02786081,AP003,-83, 2432,
9695,1601108425302,26.52683717,128.02786081,AP002,-84, 2427,
9695,1601108425302,26.52683717,128.02786081,AP005,-85, 2422,
9696,1601108426328,26.52683649,128.02785825,AP004,-61, 2412,
9696,1601108426328,26.52683649,128.02785825,AP001,-75, 2462,
9696,1601108426328,26.52683649,128.02785825,AP003,-83, 2432,
9696,1601108426328,26.52683649,128.02785825,AP002,-84, 2427,
9696,1601108426328,26.52683649,128.02785825,AP005,-85, 2422,
9697,1601108427295,26.52683666,128.02785489,AP004,-60, 2412,
9697,1601108427295,26.52683666,128.02785489,AP001,-77, 2462,
9697,1601108427295,26.52683666,128.02785489,AP002,-82, 2427,
9697,1601108427295,26.52683666,128.02785489,AP003,-85, 2432,
9697,1601108427295,26.52683666,128.02785489,AP005,-88, 2422,
9698,1601108428326,26.52683723,128.02785176,AP004,-60, 2412,
9698,1601108428326,26.52683723,128.02785176,AP001,-77, 2462,
9698,1601108428326,26.52683723,128.02785176,AP002,-82, 2427,
9698,1601108428326,26.52683723,128.02785176,AP003,-85, 2432,
9698,1601108428326,26.52683723,128.02785176,AP005,-88, 2422,
9699,1601108429347,26.52683826,128.02784951,AP004,-61, 2412,
9699,1601108429347,26.52683826,128.02784951,AP001,-74, 2462,
9699,1601108429347,26.52683826,128.02784951,AP002,-81, 2427,
9699,1601108429347,26.52683826,128.02784951,AP003,-84, 2432,
9699,1601108429347,26.52683826,128.02784951,AP005,-86, 2422,
9700,1601108430305,26.52683899,128.02784804,AP004,-61, 2412,
9700,1601108430305,26.52683899,128.02784804,AP001,-74, 2462,
9700,1601108430305,26.52683899,128.02784804,AP002,-81, 2427,
9700,1601108430305,26.52683899,128.02784804,AP003,-84, 2432,
9700,1601108430305,26.52683899,128.02784804,AP005,-86, 2422,
9701,1601108431326,26.52683958,128.02784586,AP004,-61, 2412,
9701,1601108431326,26.52683958,128.02784586,AP001,-73, 2462,
9701,1601108431326,26.52683958,128.02784586,AP002,-81, 2427,
9701,1601108431326,26.52683958,128.02784586,AP003,-87, 2432,
9701,1601108431326,26.52683958,128.02784586,AP005,-88, 2422,
9702,1601108432292,26.52684074,128.02784377,AP004,-61, 2412,
9702,1601108432292,26.52684074,128.02784377,AP001,-73, 2462,
9702,1601108432292,26.52684074,128.02784377,AP002,-81, 2427,
9702,1601108432292,26.52684074,128.02784377,AP003,-87, 2432,
9702,1601108432292,26.52684074,128.02784377,AP005,-88, 2422,
9703,1601108433319,26.52684171,128.02784083,AP004,-63, 2412,
9703,1601108433319,26.52684171,128.02784083,AP001,-72, 2462,
9703,1601108433319,26.52684171,128.02784083,AP002,-82, 2427,
9703,1601108433319,26.52684171,128.02784083,AP003,-83, 2432,
9703,1601108433319,26.52684171,128.02784083,AP005,-87, 2422,
9704,1601108434300,26.52684176,128.02783869,AP004,-63, 2412,
9704,1601108434300,26.52684176,128.02783869,AP001,-72, 2462,
9704,1601108434300,26.52684176,128.02783869,AP002,-82, 2427,
9704,1601108434300,26.52684176,128.02783869,AP003,-83, 2432,
9704,1601108434300,26.52684176,128.02783869,AP005,-87, 2422,
9705,1601108435314,26.52684164,128.02783624,AP004,-66, 2412,
9705,1601108435314,26.52684164,128.02783624,AP001,-73, 2462,
9705,1601108435314,26.52684164,128.02783624,AP002,-80, 2427,
9705,1601108435314,26.52684164,128.02783624,AP003,-84, 2432,
9706,1601108436292,26.52684179,128.02783358,AP004,-66, 2412,
9706,1601108436292,26.52684179,128.02783358,AP001,-73, 2462,
9706,1601108436292,26.52684179,128.02783358,AP002,-80, 2427,
9706,1601108436292,26.52684179,128.02783358,AP003,-84, 2432,
9707,1601108437291,26.52684136,128.02783094,AP004,-65, 2412,
9707,1601108437291,26.52684136,128.02783094,AP001,-74, 2462,
9707,1601108437291,26.52684136,128.02783094,AP002,-81, 2427,
9707,1601108437291,26.52684136,128.02783094,AP005,-86, 2422,
9707,1601108437291,26.52684136,128.02783094,AP003,-87, 2432,
9708,1601108438297,26.52684085,128.02782752,AP004,-65, 2412,
9708,1601108438297,26.52684085,128.02782752,AP001,-74, 2462,
9708,1601108438297,26.52684085,128.02782752,AP002,-81, 2427,
9708,1601108438297,26.52684085,128.02782752,AP005,-86, 2422,
9708,1601108438297,26.52684085,128.02782752,AP003,-87, 2432,
9709,1601108439324,26.52684098,128.02782419,AP004,-65, 2412,
9709,1601108439324,26.52684098,128.02782419,AP001,-74, 2462,
9709,1601108439324,26.52684098,128.02782419,AP002,-81, 2427,
9709,1601108439324,26.52684098,128.02782419,AP005,-86, 2422,
9709,1601108439324,26.52684098,128.02782419,AP003,-87, 2432,
9710,1601108440303,26.52684109,128.02782209,AP004,-67, 2412,
9710,1601108440303,26.52684109,128.02782209,AP001,-75, 2462,
9710,1601108440303,26.52684109,128.02782209,AP002,-84, 2427,
9710,1601108440303,26.52684109,128.02782209,AP005,-88, 2422,
9711,1601108441288,26.52684193,128.02782037,AP004,-67, 2412,
9711,1601108441288,26.52684193,128.02782037,AP001,-75, 2462,
9711,1601108441288,26.52684193,128.02782037,AP002,-84, 2427,
9711,1601108441288,26.52684193,128.02782037,AP005,-88, 2422,
9712,1601108442328,26.52684195,128.0278178,AP004,-68, 2412,
9712,1601108442328,26.52684195,128.0278178,AP001,-74, 2462,
9712,1601108442328,26.52684195,128.0278178,AP002,-83, 2427,
9712,1601108442328,26.52684195,128.0278178,AP003,-85, 2432,
9712,1601108442328,26.52684195,128.0278178,AP005,-87, 2422,
9713,1601108443294,26.52684215,128.02781429,AP004,-68, 2412,
9713,1601108443294,26.52684215,128.02781429,AP001,-74, 2462,
9713,1601108443294,26.52684215,128.02781429,AP002,-83, 2427,
9713,1601108443294,26.52684215,128.02781429,AP003,-85, 2432,
9713,1601108443294,26.52684215,128.02781429,AP005,-87, 2422,
9714,1601108444329,26.52684214,128.02781246,AP004,-68, 2412,
9714,1601108444329,26.52684214,128.02781246,AP001,-76, 2462,
9714,1601108444329,26.52684214,128.02781246,AP002,-83, 2427,
9714,1601108444329,26.52684214,128.02781246,AP005,-87, 2422,
9715,1601108445321,26.526842,128.02781315,AP004,-68, 2412,
9715,1601108445321,26.526842,128.02781315,AP001,-76, 2462,
9715,1601108445321,26.526842,128.02781315,AP002,-83, 2427,
9715,1601108445321,26.526842,128.02781315,AP005,-87, 2422,
9716,1601108446297,26.52684131,128.02781067,AP004,-69, 2412,
9716,1601108446297,26.52684131,128.02781067,AP001,-78, 2462,
9716,1601108446297,26.52684131,128.02781067,AP002,-85, 2427,
9716,1601108446297,26.52684131,128.02781067,AP005,-87, 2422,
9716,1601108446297,26.52684131,128.02781067,AP005,-92, 2412,
9717,1601108447325,26.52684145,128.02780699,AP004,-69, 2412,
9717,1601108447325,26.52684145,128.02780699,AP001,-78, 2462,
9717,1601108447325,26.52684145,128.02780699,AP002,-85, 2427,
9717,1601108447325,26.52684145,128.02780699,AP005,-87, 2422,
9717,1601108447325,26.52684145,128.02780699,AP005,-92, 2412,
9718,1601108448304,26.52684133,128.02780355,AP004,-70, 2412,
9718,1601108448304,26.52684133,128.02780355,AP001,-76, 2462,
9718,1601108448304,26.52684133,128.02780355,AP002,-85, 2427,
9718,1601108448304,26.52684133,128.02780355,AP005,-86, 2422,
9718,1601108448304,26.52684133,128.02780355,AP003,-88, 2432,
9719,1601108449297,26.52684015,128.02780006,AP004,-70, 2412,
9719,1601108449297,26.52684015,128.02780006,AP001,-76, 2462,
9719,1601108449297,26.52684015,128.02780006,AP002,-85, 2427,
9719,1601108449297,26.52684015,128.02780006,AP005,-86, 2422,
9719,1601108449297,26.52684015,128.02780006,AP003,-88, 2432,
9720,1601108450304,26.52684081,128.02779634,AP004,-71, 2412,
9720,1601108450304,26.52684081,128.02779634,AP001,-79, 2462,
9720,1601108450304,26.52684081,128.02779634,AP002,-84, 2427,
9720,1601108450304,26.52684081,128.02779634,AP003,-84, 2432,
9720,1601108450304,26.52684081,128.02779634,AP005,-86, 2422,
9721,1601108451327,26.52684184,128.02779266,AP004,-71, 2412,
9721,1601108451327,26.52684184,128.02779266,AP001,-79, 2462,
9721,1601108451327,26.52684184,128.02779266,AP002,-84, 2427,
9721,1601108451327,26.52684184,128.02779266,AP003,-84, 2432,
9721,1601108451327,26.52684184,128.02779266,AP005,-86, 2422,
9722,1601108452296,26.52684292,128.02778917,AP004,-71, 2412,
9722,1601108452296,26.52684292,128.02778917,AP001,-77, 2462,
9722,1601108452296,26.52684292,128.02778917,AP002,-81, 2427,
9722,1601108452296,26.52684292,128.02778917,AP003,-86, 2432,
9722,1601108452296,26.52684292,128.02778917,AP005,-86, 2422,
9722,1601108452296,26.52684292,128.02778917,AP005,-90, 2412,
9723,1601108453324,26.52684314,128.02778609,AP004,-71, 2412,
9723,1601108453324,26.52684314,128.02778609,AP001,-77, 2462,
9723,1601108453324,26.52684314,128.02778609,AP002,-81, 2427,
9723,1601108453324,26.52684314,128.02778609,AP003,-86, 2432,
9723,1601108453324,26.52684314,128.02778609,AP005,-86, 2422,
9723,1601108453324,26.52684314,128.02778609,AP005,-90, 2412,
9724,1601108454301,26.52684423,128.02778245,AP004,-71, 2412,
9724,1601108454301,26.52684423,128.02778245,AP001,-75, 2462,
9724,1601108454301,26.52684423,128.02778245,AP002,-84, 2427,
9724,1601108454301,26.52684423,128.02778245,AP005,-86, 2422,
9724,1601108454301,26.52684423,128.02778245,AP005,-92, 2412,
9725,1601108455331,26.52684502,128.02777845,AP004,-71, 2412,
9725,1601108455331,26.52684502,128.02777845,AP001,-75, 2462,
9725,1601108455331,26.52684502,128.02777845,AP002,-84, 2427,
9725,1601108455331,26.52684502,128.02777845,AP005,-86, 2422,
9725,1601108455331,26.52684502,128.02777845,AP005,-92, 2412,
9726,1601108456346,26.52684543,128.0277752,AP004,-72, 2412,
9726,1601108456346,26.52684543,128.0277752,AP001,-76, 2462,
9726,1601108456346,26.52684543,128.0277752,AP002,-85, 2427,
9726,1601108456346,26.52684543,128.0277752,AP003,-86, 2432,
9726,1601108456346,26.52684543,128.0277752,AP005,-88, 2422,
9727,1601108457289,26.52684515,128.02777255,AP004,-72, 2412,
9727,1601108457289,26.52684515,128.02777255,AP001,-76, 2462,
9727,1601108457289,26.52684515,128.02777255,AP002,-85, 2427,
9727,1601108457289,26.52684515,128.02777255,AP003,-86, 2432,
9727,1601108457289,26.52684515,128.02777255,AP005,-88, 2422,
9728,1601108458286,26.52684508,128.02776913,AP004,-73, 2412,
9728,1601108458286,26.52684508,128.02776913,AP001,-81, 2462,
9728,1601108458286,26.52684508,128.02776913,AP002,-84, 2427,
9728,1601108458286,26.52684508,128.02776913,AP003,-86, 2432,
9728,1601108458286,26.52684508,128.02776913,AP005,-88, 2422,
9729,1601108459287,26.52684416,128.02776672,AP004,-73, 2412,
9729,1601108459287,26.52684416,128.02776672,AP001,-81, 2462,
9729,1601108459287,26.52684416,128.02776672,AP002,-84, 2427,
9729,1601108459287,26.52684416,128.02776672,AP003,-86, 2432,
9729,1601108459287,26.52684416,128.02776672,AP005,-88, 2422,
9730,1601108460286,26.52684232,128.02776667,AP001,-72, 2462,
9730,1601108460286,26.52684232,128.02776667,AP003,-74, 2432,
9730,1601108460286,26.52684232,128.02776667,AP004,-79, 2412,
9730,1601108460286,26.52684232,128.02776667,AP002,-87, 2427,
9730,1601108460286,26.52684232,128.02776667,AP005,-87, 2422,
9731,1601108461298,26.52684158,128.0277681,AP001,-72, 2462,
9731,1601108461298,26.52684158,128.0277681,AP003,-74, 2432,
9731,1601108461298,26.52684158,128.0277681,AP004,-79, 2412,
9731,1601108461298,26.52684158,128.0277681,AP002,-87, 2427,
9731,1601108461298,26.52684158,128.0277681,AP005,-87, 2422,
9732,1601108462299,26.52684117,128.02777106,AP004,-67, 2412,
9732,1601108462299,26.52684117,128.02777106,AP001,-69, 2462,
9732,1601108462299,26.52684117,128.02777106,AP003,-76, 2432,
9732,1601108462299,26.52684117,128.02777106,AP005,-77, 2422,
9732,1601108462299,26.52684117,128.02777106,AP002,-81, 2427,
9733,1601108463324,26.52684231,128.02777445,AP004,-67, 2412,
9733,1601108463324,26.52684231,128.02777445,AP001,-69, 2462,
9733,1601108463324,26.52684231,128.02777445,AP003,-76, 2432,
9733,1601108463324,26.52684231,128.02777445,AP005,-77, 2422,
9733,1601108463324,26.52684231,128.02777445,AP002,-81, 2427,
9734,1601108464311,26.52684417,128.02777766,AP004,-68, 2412,
9734,1601108464311,26.52684417,128.02777766,AP001,-69, 2462,
9734,1601108464311,26.52684417,128.02777766,AP003,-77, 2432,
9734,1601108464311,26.52684417,128.02777766,AP002,-79, 2427,
9734,1601108464311,26.52684417,128.02777766,AP005,-81, 2422,
9735,1601108465352,26.52684567,128.02778129,AP004,-68, 2412,
9735,1601108465352,26.52684567,128.02778129,AP001,-69, 2462,
9735,1601108465352,26.52684567,128.02778129,AP003,-77, 2432,
9735,1601108465352,26.52684567,128.02778129,AP002,-79, 2427,
9735,1601108465352,26.52684567,128.02778129,AP005,-81, 2422,
